,CD119 (IFN-g R a chain),CD11b,CD14,CD16,CD163,CD20,CD204,CD206,CD273,CD274,CD279 (PD-1),CD32,CD36,CD38,CD4,CD54,CD64,CD68,CD7,CD71,CD81,CD82,CD86,CD88,CD8a,CXCR4,HLA-ABC,HLA-DR,Neuropilin-1,Slamf7
batch1_sample1_transformed,0.5088807,0.46152675,-0.8545505,-0.5765759,0.74877375,0.9220961,0.56062317,0.89976126,-0.83543557,0.30094117,0.9225312,0.64164335,0.89424026,0.8637727,0.11390011,0.93601036,0.9437457,0.018589474,-0.17649378,0.10126716,-0.05988429,0.6684855,-0.2508487,0.73127395,0.29782078,0.7447949,0.7602748,-0.6160102,0.86405814,-0.5676226
batch1_sample1_transformed,-0.40508503,-0.3848089,-0.8620866,0.652783,-0.6201558,-0.60298,-0.67596155,-0.4275332,-0.44126415,-0.356915,-0.758347,-0.55620265,-0.31686047,-0.5090442,0.29117078,-0.83603346,-0.46653855,0.6402771,0.6099942,0.70453626,-0.49671733,-0.007588171,-0.16469313,0.38281786,-0.52270037,0.112570494,-0.109681234,-0.16807602,-0.301244,-0.09264218
batch1_sample1_transformed,-0.7938669,-0.498145,0.43776888,-0.68706673,0.5736824,-0.5671253,-0.91235554,-0.77411664,0.21337278,-0.1755141,-0.32052752,-0.6002851,-0.53002673,0.3812762,-0.38840073,-0.47210306,-0.8710635,0.7695841,0.59682834,-0.64331883,-0.61299276,-0.53771967,-0.077641875,-0.25932387,-0.40915334,-0.74677616,-0.14734218,0.58802575,-0.092227064,-0.4157835
batch1_sample1_transformed,-0.60365194,0.013704989,0.19402467,-0.19456069,-0.10456987,-0.66346675,0.6529262,-0.59559274,0.8163532,-0.6627933,-0.6978835,0.1749275,-0.7599922,-0.41987735,-0.654245,-0.13254163,-0.47278547,-0.21067123,-0.8269212,-0.3724397,0.548556,-0.3962603,-0.064878024,-0.36001036,-0.48690337,-0.05135358,-0.1692783,0.23504388,-0.2215286,-0.53502953
batch1_sample1_transformed,0.9366923,-0.59638643,-0.73690176,-0.08539772,-0.8673252,-0.7027915,0.44334403,0.45645997,-0.5505553,-0.6009051,0.9806508,0.27968377,-0.36576614,0.18876684,-0.011736308,0.7676221,0.9215909,-0.71782875,0.17339975,0.055633523,0.6891113,-0.1127379,-0.70023364,0.23819625,0.8008089,-0.44484434,-0.8931022,0.477366,-0.7991428,0.053206716
batch1_sample1_transformed,0.014990059,-0.5524702,-0.5707344,0.2653869,0.57507265,-0.64476866,-0.4897714,-0.4413119,-0.3569107,0.07583502,-0.10464761,-0.9183928,0.86676836,-0.64705265,-0.2312619,-0.7626354,-0.3240026,0.26520538,0.16050895,0.60068,-0.7570383,-0.79786634,0.7206204,-0.8246141,-0.29826874,-0.30076942,0.03401903,-0.20303242,-0.5628213,0.69091386
batch1_sample1_transformed,-0.8828269,-0.56251454,-0.25050518,0.3629795,-0.3629693,-0.76758605,-0.6369132,-0.7990823,0.4289045,-0.37705323,-0.8236974,-0.92682904,-0.22212802,-0.40928382,-0.26594687,-0.8669891,-0.8109153,0.5303081,0.3820315,0.11805872,-0.43271595,-0.7269693,-0.11130763,-0.06449172,-0.59820884,0.033686943,-0.7277468,-0.38885975,-0.52434844,-0.23773877
batch1_sample1_transformed,-0.46710435,-0.45280007,-0.37344524,0.041079216,-0.5267727,-0.6761435,0.38508412,-0.8150909,0.5078235,-0.6532571,-0.5292386,-0.034136906,-0.70614535,-0.56868666,-0.27304494,-0.5795162,-0.55719584,-0.44956806,-0.7342546,-0.35176957,-0.08955375,-0.23812488,-0.14928953,-0.33532766,-0.26229423,-0.13406071,-0.33085942,0.391678,-0.2966252,-0.39407092
batch1_sample1_transformed,-0.5842183,-0.21165578,-0.28793123,0.20911163,-0.4639344,-0.7626105,0.4518763,-0.739719,0.7081724,-0.4258632,-0.7418836,-0.14653058,-0.5893464,-0.40140626,-0.51085347,-0.60252726,-0.54415005,-0.21841131,-0.686234,-0.199907,0.1518958,-0.44486195,-0.07603885,-0.18528573,-0.38500288,0.029582096,-0.3324171,0.13790536,-0.1854621,-0.43402353
batch1_sample1_transformed,-0.44378573,-0.5688757,0.49572134,-0.5511477,-0.26149446,-0.102554575,-0.65990525,-0.39309043,-0.193854,-0.15701276,0.1363608,0.102960095,-0.558005,0.13230035,-0.18168753,-0.014904433,-0.7659024,0.49716756,0.53951854,-0.7992255,-0.580933,0.56394076,-0.6829207,0.5323146,-0.024444498,-0.42356253,0.20570952,0.66198653,-0.12912221,-0.24815825
batch1_sample1_transformed,0.7422902,0.8298874,0.16888033,0.29386288,0.8443227,0.7837004,0.8411862,0.9438308,0.30934313,0.94295967,0.18978108,0.7708257,0.97298706,0.9385112,-0.35651666,0.6538982,0.92409414,-0.69751173,-0.6741801,0.39917493,0.18513276,-0.23765022,0.6872564,-0.3012804,0.73389256,0.76437306,0.6949698,-0.87098664,0.86201066,0.38168585
batch1_sample1_transformed,-0.2171322,-0.8280457,-0.7562663,0.18938853,-0.47035977,-0.4787351,-0.7926064,-0.72305983,-0.5654881,-0.65197706,-0.2685169,-0.51573724,-0.4895794,-0.5348431,0.42583293,-0.7802983,-0.66158295,0.099776685,0.3852327,-0.02434944,-0.72663057,0.21077698,-0.3324807,-0.15413037,-0.13394217,-0.47320873,-0.15732078,0.60698646,-0.5509148,-0.13105384
batch1_sample1_transformed,0.54564214,-0.1299898,-0.330833,-0.06489112,0.67952394,-0.16790141,-0.63647926,0.73076814,-0.47826856,0.6674233,-0.4000096,-0.13605751,0.69318426,0.3316992,-0.18282808,-0.07622596,-0.4494691,0.81519294,-0.28982207,0.41310337,-0.8633717,-0.3513993,0.4822812,-0.45438498,0.18862246,0.45959732,0.8108556,0.3319257,0.2309218,0.49879092
batch1_sample1_transformed,0.99607635,0.021861559,0.2567108,-0.59898096,0.10972547,-0.5955223,0.68627864,0.9985997,-0.75359726,-0.9555488,0.95475745,-0.64899653,0.97496325,-0.9526117,0.47471258,0.9337654,0.9956288,0.22791195,0.704301,0.86564636,0.9594792,0.42206872,0.08742465,-0.014451733,0.6170042,0.74176383,0.6336041,-0.9712753,-0.9820966,0.9245972
batch1_sample1_transformed,-0.1938979,-0.47825494,-0.20645034,-0.29587594,0.11952611,-0.3828182,-0.6902429,-0.6758534,0.077725686,0.009909845,-0.1525375,-0.25815958,-0.25376213,0.23016986,-0.3173597,-0.6031707,-0.55283993,0.19097233,0.32842675,-0.63318264,-0.5565754,-0.43830758,-0.10474006,-0.10960872,0.023037646,-0.6041812,-0.019652138,0.67285925,-0.017748166,-0.3516134
batch1_sample1_transformed,-0.5569097,-0.6234994,-0.07879102,-0.47757214,0.24994239,-0.6087219,-0.6675574,-0.82655805,0.23273562,-0.4561662,-0.19554374,-0.26541287,-0.6109631,0.05373566,-0.28023326,-0.44219348,-0.7699904,0.2126175,-0.10992171,-0.59036165,-0.43626067,-0.26202646,-0.13009283,-0.38361403,-0.21947263,-0.68261504,-0.12966011,0.6944769,-0.16995482,-0.504962
batch1_sample1_transformed,-0.9012786,-0.50450456,-0.29714027,-0.30021513,-0.0012006809,-0.731735,-0.30943614,-0.9393288,0.15111376,-0.3639803,-0.3000921,-0.799022,-0.36153886,-0.418507,-0.04005055,-0.6683546,-0.79804486,0.046059884,-0.36333564,-0.12653247,-0.66021746,-0.67673546,0.17084886,-0.6438863,-0.5868354,-0.37156796,-0.6182603,-0.14512685,-0.06842842,-0.21721452
batch1_sample1_transformed,0.13626559,0.3167272,-0.55445135,-0.25467795,0.4560832,0.21569273,0.17477314,0.62667805,-0.26613384,0.32897443,0.22530417,-0.07183094,0.71868646,0.85054857,-0.14038226,0.28387427,0.72934264,-0.14451246,-0.32628956,-0.21965799,-0.23063873,-0.15033476,-0.19632795,0.18143842,0.22352253,0.61844105,-0.3326865,-0.8593414,0.7208129,-0.013095626
batch1_sample1_transformed,-0.17707136,-0.48742554,-0.59917635,0.3624799,-0.45190623,-0.079702035,0.28694752,-0.33210152,0.0014950546,0.049467478,-0.2785749,-0.6009024,0.2603573,-0.018549955,-0.113346204,-0.3436169,0.06479581,-0.769999,-0.1600738,-0.54272187,0.050583716,-0.32865083,-0.41078395,0.08724517,-0.030819647,0.14608297,-0.677332,-0.08465564,0.030605985,-0.13506065
batch1_sample1_transformed,0.26671135,0.8395249,-0.9077342,-0.22396834,-0.8280605,0.99249494,-0.75116223,0.9914611,-0.99813884,-0.14186376,0.15163024,0.9911948,0.03821071,-0.95956385,0.9926848,0.96505076,0.8351026,0.9975122,0.99983263,0.99996966,-0.63646626,0.9992635,0.8364066,0.99715126,-0.73582375,0.057941988,0.9997214,-0.8852226,0.86885434,0.83540815
batch1_sample1_transformed,-0.7758872,-0.7702078,-0.50183535,0.024257556,-0.52820635,-0.3401124,-0.18773632,-0.8856799,-0.077987395,-0.45013806,-0.3643965,-0.7557466,-0.6150901,-0.57121724,0.26927942,-0.6453949,-0.70908225,-0.60688007,-0.40389478,-0.40970644,-0.52344894,-0.30150422,-0.3500638,-0.58843905,-0.36510733,-0.5018438,-0.7194611,0.44961968,-0.3140783,-0.23907927
batch1_sample1_transformed,-0.57811326,-0.54662275,0.21330456,-0.20600556,-0.1536604,-0.05921186,-0.124716744,-0.833882,0.4071729,-0.6339475,-0.58360326,-0.29239395,-0.6953636,-0.6586876,-0.33190188,-0.5145449,-0.774465,-0.50192034,-0.37003267,-0.6801212,-0.21833277,-0.28414202,0.076191686,-0.4057485,-0.42332494,-0.512179,-0.35196456,0.73921686,-0.32727614,-0.09712967
batch1_sample1_transformed,0.34442014,0.6429185,0.57977545,0.67884713,0.40834746,0.9218673,0.9149993,0.8020979,0.15840308,0.965817,0.40786657,-0.08578767,0.91275483,0.5333121,-0.7878529,0.44459462,0.65436524,-0.41666645,-0.66767484,0.043994516,-0.06469571,0.2765967,-0.052111354,-0.2465131,0.19814251,0.11152071,0.23679194,-0.25054893,0.50530654,0.6294903
batch1_sample1_transformed,-0.5235474,-0.54318845,-0.08195048,-0.08763689,-0.043599878,-0.48357287,-0.09333171,-0.8036278,0.46534845,-0.08044524,-0.4475715,-0.0912728,-0.5498674,0.05019416,-0.5704107,-0.3394548,-0.7786452,-0.28703287,-0.51860046,-0.6728718,-0.2931015,-0.25818434,-0.17676887,-0.24523768,-0.22977687,-0.48662588,-0.29077324,0.73693514,0.062024444,-0.38235262
batch1_sample1_transformed,-0.57753086,0.72905606,-0.26002988,-0.19444878,0.8479526,-0.09792307,0.05063411,0.07131212,0.5636623,0.6574918,-0.5547572,0.47914568,0.4996449,0.9460802,-0.71144533,-0.048628308,0.29878122,-0.1495009,-0.7830149,-0.49801022,0.3192743,-0.22187883,0.41623083,-0.34501374,-0.50151,0.1320442,-0.2726785,-0.087862745,0.80680555,-0.10667725
batch1_sample1_transformed,0.1764046,0.009242053,0.08524291,-0.5339694,0.6561008,-0.1846505,-0.6880841,-0.43757692,0.24854319,-0.17604913,0.06898562,0.5511661,-0.49902967,0.65500325,-0.37393382,-0.31725538,-0.1492476,-0.011642729,0.117746636,-0.694932,-0.16984555,-0.55766714,0.1878658,-0.44453272,0.19629784,-0.6793965,0.16360311,0.7562164,0.10815025,-0.45632946
batch1_sample1_transformed,-0.40204763,-0.6582623,-0.40524122,-0.039717637,-0.6136975,-0.57655066,0.33510587,-0.8107349,0.27530405,-0.6428376,-0.16288589,-0.39354056,-0.7086915,-0.6730618,0.013313895,-0.45650023,-0.40834478,-0.6639236,-0.6328046,-0.22282271,-0.102044865,-0.38233745,-0.1884712,-0.61990976,-0.114943534,-0.49659476,-0.6045256,0.48337758,-0.5001741,-0.23636068
batch1_sample1_transformed,-0.5095156,-0.45657435,-0.023143433,-0.59650636,0.4595478,-0.49375272,-0.8067132,-0.8772084,0.12407356,-0.26517648,0.036918063,-0.34029165,-0.41464692,0.21082678,-0.37964228,-0.6322277,-0.71510696,0.38309756,0.28469238,-0.6892442,-0.6460714,-0.5437059,0.13397135,-0.360389,-0.20782253,-0.7669267,-0.105864525,0.70557934,-0.0027909428,-0.40128356
batch1_sample1_transformed,-0.6779559,-0.67114866,-0.08532752,0.021350466,-0.41832888,-0.035669755,-0.38483435,-0.8851443,0.117673054,-0.28604347,-0.4620644,-0.764498,-0.52656,-0.54587734,0.1998832,-0.67982614,-0.72489,-0.65479803,-0.12593737,-0.6205135,-0.35215926,-0.40802854,-0.13212425,-0.45885882,-0.28957388,-0.56345415,-0.7365916,0.5279108,-0.24931654,-0.1741745
batch1_sample1_transformed,0.13130248,0.26850393,-0.84897983,0.45129964,-0.8804892,-0.5034769,-0.47197664,-0.6936908,-0.22397545,-0.85421634,-0.45749843,0.3831129,-0.8239461,-0.64167273,0.56198853,-0.8204934,0.4578812,0.26413992,0.8891397,0.6819263,0.36400947,-0.021388061,-0.09642927,0.8453425,-0.2366739,-0.08804317,-0.32453436,-0.64666504,-0.106467,-0.5756874
batch1_sample1_transformed,-0.50213975,-0.83529645,-0.5777768,0.22343804,-0.3735447,-0.61458147,-0.38720477,-0.7974141,-0.07063445,-0.56723034,-0.49594527,-0.5265655,-0.53002214,-0.4690915,0.095002644,-0.67427784,-0.7996417,-0.3359113,-0.5196843,-0.3209482,-0.60348713,0.097335376,-0.3682483,-0.48287553,-0.19417469,-0.3075392,-0.35757008,0.5871992,-0.46459374,-0.23199911
batch1_sample1_transformed,-0.7178352,-0.7362771,-0.49342978,0.33515,-0.64549756,-0.43219343,-0.041120183,-0.72202677,0.19653875,-0.41971233,-0.6999528,-0.6554136,-0.6365776,-0.47305936,0.13842195,-0.6377921,-0.6677711,-0.5489135,-0.37390643,-0.31592205,-0.2189338,-0.17762496,-0.5221355,-0.3218288,-0.3088131,-0.2053541,-0.6420175,0.3301335,-0.37824628,-0.37036344
batch1_sample1_transformed,-0.34882262,-0.6514883,-0.2129319,-0.5970984,0.15739644,-0.39240527,-0.8940937,-0.85889775,-0.24649125,-0.47860992,0.27690935,-0.43623987,-0.5389453,0.05105697,-0.016308753,-0.705265,-0.6320503,0.3761945,0.6084144,-0.65735114,-0.72898227,-0.4086078,-0.10069982,-0.27305126,-0.023319995,-0.8198216,-0.2168027,0.7526877,-0.28020987,-0.3734301
batch1_sample1_transformed,-0.507324,-0.7896622,-0.54113984,-0.042994056,-0.33190623,-0.59624994,-0.4302021,-0.8530713,-0.031232938,-0.38203463,-0.12689126,-0.5458966,-0.56867504,-0.21420793,0.031643055,-0.5618202,-0.69321465,-0.39010382,-0.2760468,-0.3768865,-0.5593032,-0.36415145,-0.2782149,-0.5245338,-0.057485737,-0.5972748,-0.5675728,0.61342895,-0.3008572,-0.34398624
batch1_sample1_transformed,0.37765655,-0.12885454,-0.23870035,0.63121533,0.06236818,-0.050873548,0.2680669,-0.32639182,0.21229139,0.6717271,-0.15764004,-0.6962408,0.7692102,0.11913375,-0.46145582,-0.6233368,0.13328113,-0.6681413,-0.27134976,-0.20715488,-0.23365135,-0.6634026,0.29158786,-0.4230787,0.23548034,-0.08125941,-0.601513,-0.2933314,0.08997983,0.41086575
batch1_sample1_transformed,0.91509485,0.63666475,0.37124136,-0.46463233,0.6392176,0.32723832,0.771081,0.7465408,0.59070057,-0.74084896,0.33134636,0.99221075,-0.6270758,0.47068897,-0.2596335,0.76643646,0.7957333,-0.833323,-0.9375473,-0.17683291,0.753189,0.200755,0.65914404,-0.6525664,0.6978051,0.2777898,0.7303784,0.68480176,-0.02130264,-0.11664514
batch1_sample1_transformed,-0.9482742,-0.44514737,-0.03318742,-0.078814745,0.2061875,-0.7952321,-0.55044717,-0.87999654,0.6082065,-0.037003674,-0.81080395,-0.82221025,-0.34606454,0.27247253,-0.4226131,-0.6473881,-0.8922255,0.37955052,-0.23383331,-0.30799627,-0.35023615,-0.6483953,-0.06220325,-0.3055306,-0.66701555,-0.16844548,-0.6848463,-0.23267902,0.12399689,-0.4923404
batch1_sample1_transformed,0.2160393,0.62591726,0.95173186,0.9808791,-0.6230471,0.95939964,0.5918886,0.99202704,-0.76849556,0.99814296,-0.76987785,-0.9744709,0.96415067,-0.84561074,0.51995856,0.59249616,-0.76593524,0.96281564,-0.011755744,0.9725855,-0.50341326,0.94316834,-0.5348871,0.5506247,-0.3481611,0.92738974,0.662201,-0.9264177,-0.036416538,0.9541913
batch1_sample1_transformed,-0.8161034,-0.2027305,-0.47148904,-0.12906319,0.11080995,-0.49112335,-0.101067975,-0.86986005,0.14903039,-0.041278187,-0.32342204,-0.5863838,-0.093666546,0.122144744,-0.19077668,-0.595023,-0.56020033,-0.29303485,-0.44503516,-0.45957804,-0.5054496,-0.6268828,0.060292516,-0.37985066,-0.4875613,-0.03670616,-0.6034773,-0.15911032,0.34739292,-0.315847
batch1_sample1_transformed,0.023607207,-0.700163,-0.47317812,-0.11870512,-0.45536298,-0.449693,-0.0703754,-0.5594952,0.10963696,-0.7497857,-0.1817801,0.27571666,-0.80774695,-0.33526456,0.52225214,-0.2764559,-0.11972141,-0.8255663,-0.6506297,-0.31461224,0.30970782,0.23340304,-0.3088899,-0.6909774,0.20304954,-0.6053418,-0.41579577,0.7075206,-0.5334562,-0.41588724
batch1_sample1_transformed,0.591374,0.14285997,-0.7129162,0.60567385,0.55221766,-0.1826997,-0.8850916,-0.1515073,-0.67223346,0.051999256,-0.47876203,-0.8523925,0.95764786,-0.7844872,0.44578373,-0.9178426,0.117021665,0.63206977,0.84954643,0.8966281,-0.6305359,-0.49444762,0.9458461,-0.2041682,-0.39777312,0.15264031,0.49407965,-0.5625266,-0.4126501,0.8399495
batch1_sample1_transformed,-0.7374901,-0.5316508,-0.5389644,-0.25403327,-0.3058858,-0.60184807,-0.054057255,-0.89411664,-0.039346147,-0.4008613,0.042041373,-0.6594839,-0.37252247,-0.4190083,0.09602996,-0.5350786,-0.4760616,-0.44794336,-0.33638838,-0.17086853,-0.510364,-0.62661064,0.06946126,-0.59613234,-0.35889053,-0.42472136,-0.683626,0.069907114,-0.11535584,-0.13917094
batch1_sample1_transformed,-0.4604028,-0.009465936,-0.582552,0.8883845,-0.9200895,-0.6264921,-0.95642704,-0.6936867,0.121660575,-0.70151085,-0.93022645,-0.9293576,-0.62900627,-0.725171,0.44379872,-0.96489257,-0.5551286,0.9220332,0.99300635,0.8530761,0.33289492,-0.6813495,-0.10388106,0.96846056,-0.50584704,0.43040285,-0.8412886,-0.8762367,-0.6438582,-0.59657514
batch1_sample1_transformed,0.9352879,0.87541413,-0.66565686,-0.96438324,0.96365607,0.9773888,-0.14583658,0.999597,-0.9866573,0.7479803,0.9957116,0.94785684,0.9919188,0.99829346,0.9133018,0.996891,0.99935347,0.46046218,0.8003786,0.7268307,-0.25175145,0.92972314,-0.29019493,0.7309532,0.92175233,0.85598016,0.90832734,-0.9972973,0.9825777,0.2672154
batch1_sample1_transformed,0.42179027,-0.086690344,0.03238599,-0.017587809,0.07997501,-0.42109343,0.4225816,-0.3725882,0.6921152,-0.6583462,-0.5318408,0.67474645,-0.55297804,-0.26853162,-0.28046843,-0.22715761,0.011418735,-0.8040759,-0.7956447,-0.45269313,0.6472029,-0.11646502,0.3645076,-0.5557456,0.12290914,-0.2570875,0.030870588,0.61778045,-0.30505982,-0.24235135
batch1_sample1_transformed,-0.8622018,-0.58260393,-0.27286226,-0.23168609,-0.20396759,-0.6109026,-0.8689481,-0.93207914,-0.36985263,-0.07109756,-0.18757327,-0.7717306,-0.39006507,0.10996006,0.4971486,-0.82670945,-0.79181504,-0.15689452,0.39004773,-0.49315295,-0.7647617,-0.39413345,-0.062609196,-0.50484073,-0.41704717,-0.59116185,-0.8309668,0.15863375,-0.0664081,0.11529264
batch1_sample1_transformed,0.6416232,0.7011046,0.92145014,-0.16502304,0.9657819,0.8585448,0.8498304,0.9790192,-0.18665494,0.49965662,-0.36187074,0.95025057,-0.4944451,0.059010524,-0.9127948,0.94352853,-0.80422544,0.889599,-0.9950028,0.031474993,-0.79769194,0.73952067,0.061639898,-0.91434133,-0.3870394,0.7141293,0.97889245,0.8365135,0.29056224,0.82400596
batch1_sample1_transformed,-0.24178797,-0.6173105,-0.5980242,0.56750935,-0.38940018,-0.52082056,0.06858287,-0.47446185,0.15665816,0.114914164,-0.71221906,-0.19449104,-0.14900465,-0.07296774,-0.32447723,-0.61881083,-0.6999794,-0.27131602,-0.67554075,-0.250995,-0.5416151,0.12594195,-0.3291926,-0.15609407,-0.10781757,0.18764271,-0.10392816,0.46952012,-0.046864524,-0.08869055
batch1_sample1_transformed,-0.803471,-0.7824215,-0.18103686,0.39973742,-0.5767376,-0.40771016,-0.4545073,-0.8422453,-0.7055628,0.25214309,0.0054645757,-0.965038,-0.088324144,-0.8185673,0.43699563,-0.77747715,-0.87983716,0.23277844,-0.123851605,0.23836927,-0.9226415,-0.1913147,-0.40241838,-0.7724364,-0.51763904,-0.4309836,-0.7553708,-0.0837365,-0.5754218,0.6593973
batch1_sample1_transformed,0.99846417,0.9999841,0.9999999,0.99061024,0.98995167,1.0,0.9999868,1.0,-0.99865186,0.9999998,0.5127354,-0.29696086,0.9999988,-0.99981433,0.38339975,0.99999976,0.9454218,0.99999744,-0.82707226,0.9999999,-0.22408144,0.99999803,0.9121351,-0.35899556,-0.79937863,0.9994263,1.0,-0.99971944,0.5071925,1.0
batch1_sample1_transformed,0.50246996,0.53252935,-0.80785644,-0.9043076,0.81090677,0.928286,-0.3256706,0.99591494,-0.9722513,0.5285043,0.9722996,0.839816,0.9176437,0.99333155,0.83849657,0.9895357,0.9911169,0.64646566,0.8272153,0.66656363,-0.21525596,0.9520388,-0.74713933,0.8481102,0.68055135,0.6394352,0.7722694,-0.9836293,0.9574722,-0.27940327
batch1_sample1_transformed,-0.73358333,-0.75790507,-0.46571177,-0.03880867,-0.44501063,-0.33005503,-0.29153177,-0.8845538,-0.07915644,-0.3760067,-0.29486823,-0.7139185,-0.59401107,-0.47262955,0.2837879,-0.6181446,-0.7026317,-0.5863039,-0.3611982,-0.4304726,-0.52599865,-0.30569968,-0.29493472,-0.593442,-0.28536853,-0.56251425,-0.6821225,0.49768484,-0.24740231,-0.27718097
batch1_sample1_transformed,-0.9130116,-0.25886315,-0.24959585,0.1927669,0.06938202,-0.8379254,-0.5739624,-0.72977114,0.7068319,-0.08908218,-0.8856811,-0.63867897,-0.4712467,0.5559999,-0.5039431,-0.609083,-0.80712014,0.5632098,0.073875286,-0.08493233,0.12275817,-0.56229496,-0.25958002,0.2315255,-0.61190945,0.029395102,-0.60569286,-0.3832511,0.16976926,-0.71116465
batch1_sample1_transformed,-0.10379765,0.62341154,0.14118324,-0.6443435,0.73161894,0.29760092,-0.33854225,0.059454877,0.35542002,0.5357239,0.14397648,0.7107546,0.093474746,0.90883493,-0.64706534,0.2766244,0.39634588,-0.08599923,0.16314419,-0.8138572,0.30651525,-0.39966688,0.19218138,0.20595895,-0.07151641,-0.41261497,0.1207014,0.61619246,0.7067393,-0.39989382
batch1_sample1_transformed,-0.5597376,-0.8469245,-0.61746955,0.026426045,-0.586466,-0.301862,-0.4296421,-0.81936204,-0.32522333,-0.659759,-0.21385181,-0.66965586,-0.6731844,-0.6026515,0.5133177,-0.6529122,-0.6221002,-0.582568,-0.24360153,-0.3404973,-0.55058867,-0.018232059,-0.4729401,-0.5443519,-0.12553933,-0.52105814,-0.6099929,0.54970413,-0.5159558,-0.297587
batch1_sample1_transformed,-0.6242658,-0.8531372,-0.6200568,-0.052488443,-0.32697546,-0.5579218,-0.6095478,-0.8744795,-0.2914088,-0.63694507,-0.15444307,-0.699655,-0.57985127,-0.48411915,0.3220059,-0.6953331,-0.7390998,-0.32483396,-0.1891318,-0.26904294,-0.67186195,-0.16507617,-0.30438012,-0.6165995,-0.2133406,-0.6048774,-0.5542142,0.575285,-0.509617,-0.2580075
batch1_sample1_transformed,-0.9075895,-0.620135,0.33230576,-0.7763243,0.71205807,-0.73460317,-0.95401555,-0.9073981,0.05254846,-0.27991244,-0.01138934,-0.8765009,-0.5169497,0.32487732,-0.20427097,-0.5444077,-0.89794,0.8445061,0.6531351,-0.34057218,-0.74580306,-0.78641695,0.1474932,-0.6722306,-0.5285267,-0.8693215,-0.5123855,0.3753277,-0.22058028,-0.40722653
batch1_sample1_transformed,-0.8438813,-0.51784784,-0.19160374,-0.12225963,0.04428254,-0.64142746,-0.28009036,-0.9132738,-0.21100909,-0.31990197,0.012774041,-0.929551,-0.06597741,-0.78331083,0.012174589,-0.76988864,-0.74143004,0.3278786,-0.35492986,0.25578475,-0.7699037,-0.60230327,0.21202643,-0.8396961,-0.6660962,-0.57084405,-0.57805425,-0.19752367,-0.5034766,0.3114366
batch1_sample1_transformed,0.85855216,0.9907834,0.996587,-0.99877524,0.9987779,0.9991815,0.96517867,1.0,-0.9504518,0.23735249,0.9987037,0.9995669,0.99950695,0.99887276,0.93433684,0.9999988,0.9999856,-0.52456313,0.9896695,0.6944268,0.98403037,0.98168117,-0.23488149,0.8048594,0.9612248,0.9964374,0.99938434,-0.9999247,0.8406826,0.85750055
batch1_sample1_transformed,-0.39442435,-0.1693861,0.6559536,-0.64911306,0.2786359,0.06013494,-0.75749165,0.059306942,0.36873934,0.23459543,-0.38164112,0.3707743,-0.49263048,0.65373796,-0.56139535,0.24717474,-0.6935474,0.5741643,0.73010945,-0.8710319,-0.0751687,-0.151694,-0.41725707,0.6609799,-0.0206087,-0.34040558,0.40795472,0.8191662,0.1880781,-0.5475536
batch1_sample1_transformed,-0.24658167,-0.7914391,-0.69341004,0.058526833,-0.38027692,-0.39571446,-0.46970254,-0.7040923,-0.24718337,-0.6821602,-0.20341004,-0.44092822,-0.5404401,-0.43442538,0.40860558,-0.6723443,-0.3604858,-0.57936823,-0.23074907,-0.2521816,-0.37466955,-0.0074836626,-0.30041084,-0.57493275,-0.024917176,-0.54530895,-0.4328025,0.6025702,-0.5472147,-0.2716453
batch1_sample1_transformed,-0.6536913,-0.67344064,-0.507219,0.65256155,-0.64165086,-0.5372719,-0.33455965,-0.44078732,-0.0374126,0.031181237,-0.88908416,-0.29030836,-0.6483407,-0.1917615,0.03775499,-0.53463703,-0.9002809,0.18457708,-0.35220557,-0.08838594,-0.4768246,0.5360772,-0.6655837,0.3157594,-0.43268114,0.30413276,-0.19188327,0.3391958,-0.0029725453,-0.26324406
batch1_sample1_transformed,-0.9061195,-0.33448932,0.0018453314,0.057908382,-0.5333566,-0.81282353,-0.04502397,-0.776374,0.7324995,-0.49246916,-0.8257118,-0.7343186,-0.71103525,-0.22420627,-0.38198602,-0.64074504,-0.7523729,0.25379875,-0.29897165,-0.19527528,0.07358486,-0.6882262,-0.35439909,-0.017713271,-0.55428195,0.18091941,-0.7548683,-0.36388496,-0.30809554,-0.57217264
batch1_sample1_transformed,-0.8758523,-0.7705659,-0.30140314,-0.4540766,0.3722336,-0.79208803,-0.80257624,-0.95584416,-0.12443132,-0.43960306,-0.004921228,-0.8751033,-0.3329572,-0.27542087,-0.03606076,-0.69915277,-0.8918139,0.3651251,-0.023691632,-0.15408829,-0.8223001,-0.6787237,0.22097261,-0.77594554,-0.51666886,-0.72971827,-0.6092689,0.3087751,-0.31280425,-0.14946766
batch1_sample1_transformed,-0.5137133,-0.6955513,-0.29784447,-0.08006559,-0.62982726,-0.63882965,0.30746248,-0.8386491,0.16681887,-0.6703695,0.032923825,-0.51986396,-0.7951587,-0.72758394,0.08145342,-0.38563475,-0.53011954,-0.5181225,-0.6799057,-0.089719854,-0.19268112,-0.29661205,-0.33358523,-0.7130483,-0.18484284,-0.59200215,-0.6667416,0.44309512,-0.5959177,-0.22481753
